,QID,EID,QPA,PAA,IPA,ISA,Label
10740,Mercury_7093135,526c-f577-e8db-5c18,0,0,0,0,1
10741,Mercury_7093135,b9a3-ffb7-10b4-c2e5,1.2,0.6,0,3,1
10742,Mercury_7093135,8563-4e6a-6cd5-d94d,0,0,0,0,1
10743,Mercury_7093135,77d8-e0a2-90c0-16e0,1.2,0,0,3.6,1
10744,Mercury_7093135,5b05-f440-026c-7353,0.6,0,0,4.2,1
10745,Mercury_7093135,852a-c51d-063b-4596,0,0,0,0,0
10746,Mercury_7093135,3ca8-12fc-c873-c688,1.8,0,0,3,0
10747,Mercury_7093135,24ba-c45f-922f-efd6,0,0,0,4.567496546,0
10748,Mercury_7093135,5657-c6bc-e6cd-ae38,0.6,0,0,4.2,0
10749,Mercury_7093135,bd63-e63d-6604-125c,0.6,0,0,4.2,0
10750,Mercury_7093135,0592-7c4e-89ef-d4ab,1.2,0,0,3.6,0
10751,Mercury_7093135,c6c3-2053-aaf7-86fe,0,0,0,0,0
10752,Mercury_7093135,27ab-3140-60ab-8b03,0,0,0,0,0
10753,Mercury_7093135,bc73-cebe-d7eb-4b39,0,0,0,0,0
10754,Mercury_7093135,9c75-4e4b-7b2c-e2f6,1.2,0,0,3.6,0
10755,Mercury_7093135,4ba0-cce5-f474-424a,1.2,0,0,3.6,0
10756,Mercury_7093135,f024-43c1-e400-3c3d,0.6,0,0,4.2,0
10757,Mercury_7093135,2d70-7bf6-5bc2-e3f2,0,0,0,0,0
10758,Mercury_7093135,95cc-6885-53d3-85da,0,0,0,0,0
10759,Mercury_7093135,3dbd-97fe-20bf-4ba3,0,0,0,0,0
10760,Mercury_7093135,bf6e-59c8-a896-c3cb,0,0,0,4.8,0
10761,Mercury_7093135,b85a-938f-c654-2ab2,0,0,0,0,0
10762,Mercury_7093135,1811-c7f9-f6be-4bde,0,0,0,0,0
10763,Mercury_7093135,f43e-ee8c-d2ee-7e60,0.6,0,0,4.2,0
10764,Mercury_7093135,b8fe-4fe5-0eae-a038,1.0125,0,0,3.6,0
10765,Mercury_7093135,4ba9-2d5a-0284-2882,0,0,0,4.8,0
10766,Mercury_7093135,40aa-b36b-c358-dc03,0,0,0,0,0
10767,Mercury_7093135,952e-ac78-f212-68db,0,0,0,0,0
10768,Mercury_7093135,c6a4-4426-a298-1ba2,0.6,0,0,4.2,0
10769,Mercury_7093135,e861-1478-88b8-256f,0,0,0,0,0
10770,Mercury_SC_406058,9d1d-a854-c8ac-a4db,0,0,0,0,1
10771,Mercury_SC_406058,d4de-2953-15c1-fd7f,0.6,0.6,0.6,3.6,1
10772,Mercury_SC_406058,86ae-9fcc-40d0-77ab,0,0.417874319,0.3,4.036187163,1
10773,Mercury_SC_406058,d116-6f25-b3ac-7d88,0,0,0,0,1
10774,Mercury_SC_406058,f7a7-6ffc-be3e-d21d,0,0,0,0,1
10775,Mercury_SC_406058,10ce-c060-90b9-b748,0,0,0,4.8,1
10776,Mercury_SC_406058,4253-4b9e-1e5f-1742,0,0,0,4.8,1
10777,Mercury_SC_406058,9d3e-05a6-f555-db18,0,0,0,0,1
10778,Mercury_SC_406058,ed09-025e-89b8-d48f,0,0,0,0,1
10779,Mercury_SC_406058,d0e2-806e-adad-7e98,0,0,0,0,1
10780,Mercury_SC_406058,1893-0c1c-dddc-e8c4,2.4,1.2,1.2,0.654442095,1
10781,Mercury_SC_406058,599e-347c-567c-1fb2,0,0,0,0,0
10782,Mercury_SC_406058,eee7-145c-8532-ac27,2.5,0.6,0.6,1.2,0
10783,Mercury_SC_406058,c91c-56b1-4820-3915,3,0,0,1.8,0
10784,Mercury_SC_406058,2340-dde0-4132-fccc,1.2,0.433339027,0.3,3,0
10785,Mercury_SC_406058,5fdb-d810-519a-cdc1,0,0,0,0,0
10786,Mercury_SC_406058,96b8-8897-2576-7ee6,0,0,0,0,0
10787,Mercury_SC_406058,e625-b411-690a-92ec,1.2,0,0,3.6,0
10788,Mercury_SC_406058,4aa8-45fb-6589-f574,0,0,0,0,0
10789,Mercury_SC_406058,8507-acd7-51e8-31a1,0,0,0,0,0
10790,Mercury_SC_406058,cd91-ad1d-4230-cb44,0.6,0.6,0.3,3.6,0
10791,Mercury_SC_406058,eb14-f908-f76d-7cf0,0,0,0,0,0
10792,Mercury_SC_406058,0302-4bd1-83f7-4280,3,0,0,1.8,0
10793,Mercury_SC_406058,ee81-6896-fd50-40b6,1.2,0,0,3.6,0
10794,Mercury_SC_406058,8948-37e5-94f2-ca16,1.2,1.2,0.6,2.4,0
10795,Mercury_SC_406058,f829-cd8d-c894-e9ee,0,0,0,4.8,0
10796,Mercury_SC_406058,144d-b049-cabe-6198,1.2,0,0,3.40233961,0
10797,Mercury_SC_406058,0c9e-10f0-0b96-b19b,0,0,0,0,0
10798,Mercury_SC_406058,d90c-e983-10c6-9669,0,0,0,0,0
10799,Mercury_SC_406058,da10-c0ff-cdcc-35e7,0.6,0.901279728,0.6,3,0
10800,Mercury_SC_402281,bb85-0f6e-6d4c-f342,0,0,0,0,1
10801,Mercury_SC_402281,a3a9-88b4-59db-d0b9,0.6,0,0,3.475180929,1
10802,Mercury_SC_402281,2e43-6a8c-1231-65f1,0,0,0,0,1
10803,Mercury_SC_402281,3092-233a-f999-2512,0,0,0,4.8,1
10804,Mercury_SC_402281,bb63-bcc5-0cd8-72db,0.6,0,0,3.600138777,1
10805,Mercury_SC_402281,87a0-dd02-dd6d-ee60,0,0,0,0,1
10806,Mercury_SC_402281,30c3-cdda-8d6b-d470,1.2,0,0,3.6,1
10807,Mercury_SC_402281,c96d-cca7-312a-be2c,0,0,0,4.8,0
10808,Mercury_SC_402281,21c4-0d4f-7e3c-12f6,0,0,0,0,0
10809,Mercury_SC_402281,d8d9-4774-8a52-3a0d,0,0,0,4.8,0
10810,Mercury_SC_402281,c100-b86d-4b7d-5e98,0,0,0,0,0
10811,Mercury_SC_402281,2eff-c9c0-c7aa-f4b2,0,0,0,0,0
10812,Mercury_SC_402281,1d61-22c7-c31a-e8cc,0,0,0,0,0
10813,Mercury_SC_402281,b47b-5eb4-2cb7-8eb7,0.6,0,0,4.2,0
10814,Mercury_SC_402281,4ff7-4d81-11f0-5105,0,0,0,0,0
10815,Mercury_SC_402281,2e56-4666-451b-5894,0,0,0,0,0
10816,Mercury_SC_402281,5666-ae28-c545-843c,1.749462366,0,0,2.4,0
10817,Mercury_SC_402281,1cc8-7b3f-a8b5-e495,0.6,0,0,4.2,0
10818,Mercury_SC_402281,90b4-16bc-47b4-a337,0,0,0,0,0
10819,Mercury_SC_402281,8c18-c36b-a89a-60ec,0,0.6,0,4.2,0
10820,Mercury_SC_402281,a080-8e02-49a6-9707,0,0,0,0,0
10821,Mercury_SC_402281,126d-8959-0541-2a20,0,0.935471769,0,3.6,0
10822,Mercury_SC_402281,5dc8-689a-29c5-7f4c,0,0,0,0,0
10823,Mercury_SC_402281,e9b5-edaa-0d49-f73a,0.6,0,0,3.624731183,0
10824,Mercury_SC_402281,3e03-880a-9209-2d6c,0.6,0,0,3.71066237,0
10825,Mercury_SC_402281,8af1-27da-0fa3-eab5,0,0,0,0,0
10826,Mercury_SC_402281,124d-89c9-c195-2ea9,0,0.6,0,3.939732917,0
10827,Mercury_SC_402281,0654-00a0-45fb-b306,0.6,0,0,4.2,0
10828,Mercury_SC_402281,dcf5-861f-9ab6-f238,0.6,0,0,4.2,0
10829,Mercury_SC_402281,9714-8e2a-f6fb-91e4,0,0,0,0,0
10830,TIMSS_1995_8_M13,c273-104b-3c47-f637,0,0,0,4.533901506,1
10831,TIMSS_1995_8_M13,891f-4f5c-91a2-bd31,0,0,0,3.897603675,1
10832,TIMSS_1995_8_M13,4dc5-13bf-3c46-af74,0,0,0,0,1
10833,TIMSS_1995_8_M13,6cf1-9d92-5a26-93fd,0,0,0,4.327083499,1
10834,TIMSS_1995_8_M13,b1b6-f4cf-0de7-efeb,0,0.238258721,0,4.134703411,1
10835,TIMSS_1995_8_M13,9e7d-986e-6af1-5ac1,0,0,0,4.8,1
10836,TIMSS_1995_8_M13,f8b7-590f-a416-818a,0,0,0,4.120575528,1
10837,TIMSS_1995_8_M13,9713-a39a-3a6d-fee6,0,0,0,0,1
10838,TIMSS_1995_8_M13,6411-2171-d003-b448,0,0,0,4.734703411,1
10839,TIMSS_1995_8_M13,c100-b86d-4b7d-5e98,0,0,0,0,0
10840,TIMSS_1995_8_M13,e114-ec47-36df-0886,0,0,0,0,0
10841,TIMSS_1995_8_M13,eac7-22a6-9ff2-db0d,0,0,0,4.33962367,0
10842,TIMSS_1995_8_M13,3879-d557-003d-491a,0.6,0,0,4.2,0
10843,TIMSS_1995_8_M13,86ae-9fcc-40d0-77ab,0,0,0,4.454061482,0
10844,TIMSS_1995_8_M13,0c9e-10f0-0b96-b19b,0,0,0,4.617874319,0
10845,TIMSS_1995_8_M13,f80c-f34a-358c-8239,0,0,0,0,0
10846,TIMSS_1995_8_M13,3c81-75ca-5724-f2eb,0,0,0,0,0
10847,TIMSS_1995_8_M13,f056-ff9c-c044-c99a,0.6,0,0,4.2,0
10848,TIMSS_1995_8_M13,d91c-b6ac-564d-fdc3,0.6,0,0,3.297369377,0
10849,TIMSS_1995_8_M13,ed2d-706b-57dc-cd41,0,0,0,0,0
10850,TIMSS_1995_8_M13,2eff-c9c0-c7aa-f4b2,0,0,0,0,0
10851,TIMSS_1995_8_M13,124d-89c9-c195-2ea9,0,0,0,4.8,0
10852,TIMSS_1995_8_M13,126d-8959-0541-2a20,0.6,0,0,4.2,0
10853,TIMSS_1995_8_M13,2806-8957-c846-253b,0.6,0,0,4.2,0
10854,TIMSS_1995_8_M13,90e6-d564-d603-ce58,0,0,0,0,0
10855,TIMSS_1995_8_M13,52cc-5e07-88c5-5d70,0,0,0,0,0
10856,TIMSS_1995_8_M13,d3de-4860-7a6f-d01d,0,0,0,0,0
10857,TIMSS_1995_8_M13,6ef3-e97a-c86e-ecc4,0,0,0,0,0
10858,TIMSS_1995_8_M13,8507-acd7-51e8-31a1,0,0,0,0,0
10859,TIMSS_1995_8_M13,db10-d17e-ddad-d545,0,0,0,0,0
10860,Mercury_417698,1868-1a38-7901-3ef2,2.4,0,0,2.4,1
10861,Mercury_417698,95c4-ec5e-bce9-afd8,0,0,0,0,0
10862,Mercury_417698,0b62-9804-80f3-f858,0.6,0,0,4.2,0
10863,Mercury_417698,a51a-773e-8610-1952,0,0,0,0,0
10864,Mercury_417698,1e4c-46e8-996c-f2f7,0.6,0,0,4.2,0
10865,Mercury_417698,eb15-cc8e-ef64-27eb,0,0,0,0,0
10866,Mercury_417698,1676-0dc7-3e9b-615a,0,0,0,0,0
10867,Mercury_417698,1875-8ce4-1858-8652,0,0,0,0,0
10868,Mercury_417698,7744-3edd-dba3-8e78,0,0,0,0,0
10869,Mercury_417698,e024-f895-8981-87d8,0,0,0,0,0
10870,Mercury_417698,93b8-fdb5-f003-dedb,0,0,0,0,0
10871,Mercury_417698,2851-a2b0-f5df-dae7,0.6,0,0,4.2,0
10872,Mercury_417698,b304-630d-e68f-17cb,0.6,0,0,4.2,0
10873,Mercury_417698,bef0-f566-d2cd-a523,1.2,0,0,3.6,0
10874,Mercury_417698,f02e-1327-65eb-5aac,0,0,0,0,0
10875,Mercury_417698,964c-a4cf-22a6-5f49,0,0,0,0,0
10876,Mercury_417698,8519-e074-32e0-22b8,0,0,0,0,0
10877,Mercury_417698,2d69-ee53-599f-9438,0.6,0,0,4.2,0
10878,Mercury_417698,3a17-08a8-4755-b109,0,0,0,0,0
10879,Mercury_417698,1dc6-df8c-d0eb-e737,0.6,0,0,4.2,0
10880,Mercury_417698,ace4-132f-4b1d-8961,1.8,0,0,3,0
10881,Mercury_417698,88c2-bbdf-af6c-6742,0,0.6,0,4.2,0
10882,Mercury_417698,27bb-0f7f-8143-a8d1,1.2,0,0,3.6,0
10883,Mercury_417698,1e37-0cdb-a934-3c29,0,0,0,0,0
10884,Mercury_417698,3f77-91fb-7f5a-5b33,1.2,0,0,3.6,0
10885,Mercury_417698,45bb-9ef6-d3bd-e645,0.6,0,0,4.2,0
10886,Mercury_417698,481d-d730-fc26-caa0,0.6,0,0,4.2,0
10887,Mercury_417698,bbf1-262a-c774-3f47,0.6,0,0,4.2,0
10888,Mercury_417698,1ec5-507b-a727-f8dd,0,0,0,0,0
10889,Mercury_417698,f3b0-54ab-85b4-729d,0.6,0,0,4.2,0
10890,Mercury_SC_408402,2195-8880-3362-9682,0,0,0,0,1
10891,Mercury_SC_408402,1aed-3c74-88e1-9d96,0,0,0,4.8,1
10892,Mercury_SC_408402,f881-bd1d-4ff7-700f,0,0,0,4.8,1
10893,Mercury_SC_408402,a979-cbd2-fb2d-175e,0,0,0,4.8,1
10894,Mercury_SC_408402,0f63-0b4e-b0a3-6638,0.6,0,0,4.2,1
10895,Mercury_SC_408402,4545-4aa9-5e1e-e204,0,0,0,0,1
10896,Mercury_SC_408402,96b8-8897-2576-7ee6,3,0.188681637,0,1.2,0
10897,Mercury_SC_408402,2e11-d6bb-e234-8ba8,0,0,0,0,0
10898,Mercury_SC_408402,e8e9-20d2-8931-d1f8,0,0,0,0,0
10899,Mercury_SC_408402,372a-9e36-7f56-af5c,0.201735816,0,0,4.2,0
10900,Mercury_SC_408402,3033-d050-eb10-b696,0,0,0,0,0
10901,Mercury_SC_408402,9cc5-f9fc-8ca8-2fe1,0,0,0,4.8,0
10902,Mercury_SC_408402,9d65-2cd1-cfde-9967,0,0,0,0,0
10903,Mercury_SC_408402,1b14-afc4-9d2b-8dbd,2.4,0,0,2.4,0
10904,Mercury_SC_408402,2c3f-03b0-b87f-c09a,0,0,0,0,0
10905,Mercury_SC_408402,3dd5-171b-5cd8-bf0d,0,0,0,0,0
10906,Mercury_SC_408402,9997-39e4-b71d-1e0d,0,0,0,4.8,0
10907,Mercury_SC_408402,b022-f0ce-9d00-e900,0,0,0,0,0
10908,Mercury_SC_408402,b035-14b1-8601-19d0,0,0,0,4.8,0
10909,Mercury_SC_408402,c787-56c3-ff8c-1b86,0,0,0,4.8,0
10910,Mercury_SC_408402,0b4c-355e-1cca-d698,0,0,0,0,0
10911,Mercury_SC_408402,be42-bfb1-ed75-4dbf,0,0,0,0,0
10912,Mercury_SC_408402,27d4-eb24-0630-19ed,0,0,0,4.8,0
10913,Mercury_SC_408402,623f-9df0-d179-3917,0,0,0,0,0
10914,Mercury_SC_408402,54c4-aa6c-13ff-945d,0,0,0,4.8,0
10915,Mercury_SC_408402,df02-656d-260a-04d5,0,0,0,0,0
10916,Mercury_SC_408402,55b1-a769-b2b4-d023,0,0,0,4.8,0
10917,Mercury_SC_408402,487e-9180-917f-c1b5,0,0,0,4.8,0
10918,Mercury_SC_408402,8803-e262-cbe2-c8e1,0,0,0,4.8,0
10919,Mercury_SC_408402,4567-015f-debe-b7f4,0,0,0,0,0
10920,Mercury_SC_405927,2195-8880-3362-9682,0,0,0,4.570527142,1
10921,Mercury_SC_405927,8c18-c36b-a89a-60ec,0,0,0,0,1
10922,Mercury_SC_405927,8507-acd7-51e8-31a1,0,0,0,0,1
10923,Mercury_SC_405927,0bb0-16b1-30de-d0e2,0,0.6,0.3,4.2,1
10924,Mercury_SC_405927,7cb7-40ac-f4d5-eb6c,0.6,0,0,4.2,1
10925,Mercury_SC_405927,2146-8319-8af6-a8e3,0,0,0,0,1
10926,Mercury_SC_405927,1b31-08ba-2a30-8dd0,0.6,0,0,4.2,1
10927,Mercury_SC_405927,27bb-0f7f-8143-a8d1,0.1,0.6,0.6,3.1,1
10928,Mercury_SC_405927,da10-c0ff-cdcc-35e7,0,0,0,0,0
10929,Mercury_SC_405927,3686-5795-31e5-b5e0,0,0,0,0,0
10930,Mercury_SC_405927,9331-ece9-c87a-1358,0,0.6,0.6,4.2,0
10931,Mercury_SC_405927,6a49-debe-d849-99a2,0,-0.4,0.9,4.2,0
10932,Mercury_SC_405927,599e-347c-567c-1fb2,0.6,0,0,3.896207117,0
10933,Mercury_SC_405927,2340-dde0-4132-fccc,0,0,0,0,0
10934,Mercury_SC_405927,a9c3-ee47-606a-10b5,0,0,0,4.8,0
10935,Mercury_SC_405927,994e-e3fd-47a0-decb,0,0,0,0,0
10936,Mercury_SC_405927,1893-0c1c-dddc-e8c4,0,1.033339027,0.9,3.327683586,0
10937,Mercury_SC_405927,091e-de33-5241-07bb,0,0,0,0,0
10938,Mercury_SC_405927,4a61-e0f7-bdef-2966,0,0,0,0,0
10939,Mercury_SC_405927,cd91-ad1d-4230-cb44,0,0.6,0.3,4.2,0
10940,Mercury_SC_405927,0b4c-355e-1cca-d698,0,0,0,0,0
10941,Mercury_SC_405927,4181-279d-7173-5195,0.6,0,0,4.2,0
10942,Mercury_SC_405927,ce51-5349-0ca9-75bc,0,0,0,4.8,0
10943,Mercury_SC_405927,e954-31b9-137b-012b,0,0,0,0,0
10944,Mercury_SC_405927,c844-5280-4695-c6c6,0,0,0,0,0
10945,Mercury_SC_405927,3352-8265-75b0-3355,0,0,0,0,0
10946,Mercury_SC_405927,09f9-ddfd-fa69-b278,0,0,0,4.8,0
10947,Mercury_SC_405927,9561-5f39-5eec-b7b4,0,-0.397831475,0.9,4.2,0
10948,Mercury_SC_405927,96b8-8897-2576-7ee6,0.6,0,0,4.2,0
10949,Mercury_SC_405927,20ac-3022-d732-df85,0,0,0,0,0
10950,ACTAAP_2007_7_4,8c18-c36b-a89a-60ec,0,0,0,0,1
10951,ACTAAP_2007_7_4,c100-b86d-4b7d-5e98,0,0,0,0,0
10952,ACTAAP_2007_7_4,4cbb-5f96-4d29-b4f5,0.6,0,0,4.2,0
10953,ACTAAP_2007_7_4,9e1f-a1a8-643b-0b8c,0,0,0,0,0
10954,ACTAAP_2007_7_4,462f-0e75-97ec-060c,0,0,0,3.636267723,0
10955,ACTAAP_2007_7_4,124d-89c9-c195-2ea9,0,0,0,4.8,0
10956,ACTAAP_2007_7_4,3879-d557-003d-491a,0,0,0,0,0
10957,ACTAAP_2007_7_4,8507-acd7-51e8-31a1,0,0.6,0,4.2,0
10958,ACTAAP_2007_7_4,e094-f38a-c2c7-8407,0,0,0,0,0
10959,ACTAAP_2007_7_4,2eff-c9c0-c7aa-f4b2,0,0,0,0,0
10960,ACTAAP_2007_7_4,cc29-4aa2-bdde-b794,0,0,0,0,0
10961,ACTAAP_2007_7_4,0ca3-2e13-d079-48ae,1.2,0,0,3.258483098,0
10962,ACTAAP_2007_7_4,2806-8957-c846-253b,0,0.6,0,4.2,0
10963,ACTAAP_2007_7_4,06f5-8cbc-7ae5-111f,0,0,0,0,0
10964,ACTAAP_2007_7_4,f5e4-ab86-f5de-6a5f,0,0,0,4.8,0
10965,ACTAAP_2007_7_4,8d24-c370-d9f6-efec,0,0,0,0,0
10966,ACTAAP_2007_7_4,1435-7afa-ec2f-fb78,0.6,0,0,4.2,0
10967,ACTAAP_2007_7_4,126d-8959-0541-2a20,0,0,0,0,0
10968,ACTAAP_2007_7_4,77f9-749f-9394-ae34,0.6,0,0,4.2,0
10969,ACTAAP_2007_7_4,982b-08d3-f40e-289f,0.6,0,0,4.2,0
10970,ACTAAP_2007_7_4,2195-8880-3362-9682,0,0,0,0,0
10971,ACTAAP_2007_7_4,6a49-debe-d849-99a2,1.2,0,0,3.6,0
10972,ACTAAP_2007_7_4,4c94-0fda-2517-dea2,0.6,0,0,4.2,0
10973,ACTAAP_2007_7_4,7d8a-10b3-8aaa-c02d,0,0,0,0,0
10974,ACTAAP_2007_7_4,2a93-fc4e-e52c-6897,0,0,0,4.8,0
10975,ACTAAP_2007_7_4,d8d9-4774-8a52-3a0d,0,0,0,4.8,0
10976,ACTAAP_2007_7_4,24cb-9b36-6469-e83f,0,0,0,4.8,0
10977,ACTAAP_2007_7_4,3033-d050-eb10-b696,0.6,0,0,3.630805164,0
10978,ACTAAP_2007_7_4,0b4c-355e-1cca-d698,0,0,0,0,0
10979,ACTAAP_2007_7_4,45a4-97a7-5902-490d,0,0,0,0,0
10980,NYSEDREGENTS_2009_8_9,8c18-c36b-a89a-60ec,0,0,0,0,1
10981,NYSEDREGENTS_2009_8_9,044f-98c1-07d1-2e57,0.6,0,0,4.2,1
10982,NYSEDREGENTS_2009_8_9,c100-b86d-4b7d-5e98,0,0,0,0,0
10983,NYSEDREGENTS_2009_8_9,1b14-afc4-9d2b-8dbd,0,0,0,4.8,0
10984,NYSEDREGENTS_2009_8_9,f5e4-ab86-f5de-6a5f,0,0,0,4.8,0
10985,NYSEDREGENTS_2009_8_9,77f9-749f-9394-ae34,0,0,0,4.8,0
10986,NYSEDREGENTS_2009_8_9,4cbb-5f96-4d29-b4f5,0,0,0,0,0
10987,NYSEDREGENTS_2009_8_9,9e1f-a1a8-643b-0b8c,0,0,0,0,0
10988,NYSEDREGENTS_2009_8_9,1456-98fe-3171-af46,0,0,0,4.8,0
10989,NYSEDREGENTS_2009_8_9,2a93-fc4e-e52c-6897,0,0,0,4.8,0
10990,NYSEDREGENTS_2009_8_9,4c94-0fda-2517-dea2,0,0,0,4.8,0
10991,NYSEDREGENTS_2009_8_9,e094-f38a-c2c7-8407,0,0,0,0,0
10992,NYSEDREGENTS_2009_8_9,cc29-4aa2-bdde-b794,0,0,0,0,0
10993,NYSEDREGENTS_2009_8_9,124d-89c9-c195-2ea9,1.2,0.6,0,3,0
10994,NYSEDREGENTS_2009_8_9,45a4-97a7-5902-490d,0,0,0,0,0
10995,NYSEDREGENTS_2009_8_9,3c69-24d0-2ef2-5007,0,0,0,0,0
10996,NYSEDREGENTS_2009_8_9,e7f4-c569-9b16-fbd0,0,0,0,4.8,0
10997,NYSEDREGENTS_2009_8_9,3879-d557-003d-491a,0,0,0,4.8,0
10998,NYSEDREGENTS_2009_8_9,06f5-8cbc-7ae5-111f,0,0,0,4.8,0
10999,NYSEDREGENTS_2009_8_9,2806-8957-c846-253b,0,0,0,0,0
11000,NYSEDREGENTS_2009_8_9,126d-8959-0541-2a20,0,0,0,0,0
11001,NYSEDREGENTS_2009_8_9,d8d9-4774-8a52-3a0d,0,0,0,4.8,0
11002,NYSEDREGENTS_2009_8_9,3092-233a-f999-2512,0,0,0,4.8,0
11003,NYSEDREGENTS_2009_8_9,8507-acd7-51e8-31a1,0,0,0,0,0
11004,NYSEDREGENTS_2009_8_9,623f-9df0-d179-3917,0.6,0,0,4.2,0
11005,NYSEDREGENTS_2009_8_9,982b-08d3-f40e-289f,0,0,0,4.8,0
11006,NYSEDREGENTS_2009_8_9,185e-29ab-4975-8d8b,0.6,0,0,4.2,0
11007,NYSEDREGENTS_2009_8_9,86ae-9fcc-40d0-77ab,0,0,0,0,0
11008,NYSEDREGENTS_2009_8_9,2eff-c9c0-c7aa-f4b2,0,0,0,0,0
11009,NYSEDREGENTS_2009_8_9,3033-d050-eb10-b696,0,0,0,0,0
11010,Mercury_404988,1456-98fe-3171-af46,0.6,0,0,4.2,1
11011,Mercury_404988,6334-08e6-6cba-e119,0,0.6,0,4.2,0
11012,Mercury_404988,d8d9-4774-8a52-3a0d,0.6,0,0,4.2,0
11013,Mercury_404988,daad-f76d-b43d-ce31,0,0,0,0,0
11014,Mercury_404988,a979-cbd2-fb2d-175e,0,0,0,4.8,0
11015,Mercury_404988,2a93-fc4e-e52c-6897,0.6,0,0,4.2,0
11016,Mercury_404988,3033-d050-eb10-b696,0,0,0,0,0
11017,Mercury_404988,9cc5-f9fc-8ca8-2fe1,0,0,0,0,0
11018,Mercury_404988,2ba2-38f6-22bf-700f,0,0,0,0,0
11019,Mercury_404988,bed3-1cec-6cf8-d027,0,0,0,0,0
11020,Mercury_404988,2729-44c9-6c43-99ee,0,1.2,0,3.6,0
11021,Mercury_404988,95cc-6885-53d3-85da,0,0,0,0,0
11022,Mercury_404988,813f-2778-ed53-0c9f,1.8,0,0,3,0
11023,Mercury_404988,9e1f-a1a8-643b-0b8c,0.6,0,0,4.2,0
11024,Mercury_404988,4f1d-c03f-115a-0bd5,0.6,0,0,4.2,0
11025,Mercury_404988,7c96-f704-e51e-1678,0,0.6,0,4.2,0
11026,Mercury_404988,fa5c-3d04-9fca-dc5e,0,0,0,0,0
11027,Mercury_404988,b035-14b1-8601-19d0,0,0,0,4.8,0
11028,Mercury_404988,b7ab-4872-8563-4b31,0,0.6,0,4.2,0
11029,Mercury_404988,f0be-4fd0-0aa2-8c07,0,0,0,0,0
11030,Mercury_404988,f9cb-c2e7-8639-5591,0,0,0,0,0
11031,Mercury_404988,e156-6d5a-88c7-4edc,0,0.6,0,4.2,0
11032,Mercury_404988,160e-6da0-3cc4-1b3d,0,0,0,0,0
11033,Mercury_404988,9997-39e4-b71d-1e0d,0,0,0,4.8,0
11034,Mercury_404988,6fd9-d55b-fc58-c9fb,0,0,0,0,0
11035,Mercury_404988,be13-bf76-e305-5a60,0,0,0,0,0
11036,Mercury_404988,4c94-0fda-2517-dea2,1.2,0,0,3.6,0
11037,Mercury_404988,f5e4-ab86-f5de-6a5f,0.6,0,0,4.2,0
11038,Mercury_404988,87e4-0553-c70e-56fa,0,0,0,0,0
11039,Mercury_404988,b022-f0ce-9d00-e900,0,0,0,0,0
11040,Mercury_405061,b022-f0ce-9d00-e900,0,0,0,0,1
11041,Mercury_405061,0f63-0b4e-b0a3-6638,1.2,0.6,0.3,3,1
11042,Mercury_405061,2f27-9c3b-1811-e537,0.6,0,0,3.854292597,1
11043,Mercury_405061,54c4-aa6c-13ff-945d,0.6,0,0,4.2,0
11044,Mercury_405061,56cd-812e-1e24-c47a,0,0,0,0,0
11045,Mercury_405061,372a-9e36-7f56-af5c,0,0,0,0,0
11046,Mercury_405061,87e4-0553-c70e-56fa,0,0,0,0,0
11047,Mercury_405061,b035-14b1-8601-19d0,1.2,0,0,3.6,0
11048,Mercury_405061,f9cb-c2e7-8639-5591,0,0.6,1.2,3.813373305,0
11049,Mercury_405061,9997-39e4-b71d-1e0d,0,0,0,4.8,0
11050,Mercury_405061,9109-c77c-e952-4935,0.6,0,0,4.2,0
11051,Mercury_405061,9cc5-f9fc-8ca8-2fe1,0,0,0,0,0
11052,Mercury_405061,c989-b804-971a-ebd4,0,0,0,4.8,0
11053,Mercury_405061,13ed-348f-956d-2387,1.2,0.6,0.6,3,0
11054,Mercury_405061,406d-464a-cfa5-7b67,0,0,0,0,0
11055,Mercury_405061,f290-4de0-34ab-0f52,0,0,0,0,0
11056,Mercury_405061,523a-4a3c-c4a9-e681,0.6,0,0,4.2,0
11057,Mercury_405061,e66d-c17e-4b44-e5d6,0,0,0,0,0
11058,Mercury_405061,ef04-96f5-1898-e701,1.2,0,0,3.6,0
11059,Mercury_405061,c807-08b5-6f5d-e86a,0,0,0,0,0
11060,Mercury_405061,813f-2778-ed53-0c9f,0,0,0,4.8,0
11061,Mercury_405061,1d23-0d63-0b01-1daf,0.6,0,0,4.2,0
11062,Mercury_405061,86c9-9f73-ea5d-79fd,0,0.35254355,0.3,4.2,0
11063,Mercury_405061,3ca8-12fc-c873-c688,0,0,0,0,0
11064,Mercury_405061,f00e-3ea5-9df1-76c2,0,0,0,0,0
11065,Mercury_405061,df02-656d-260a-04d5,0,0,0,0,0
11066,Mercury_405061,4f1d-c03f-115a-0bd5,0,0,0,0,0
11067,Mercury_405061,d55d-1df7-94a7-708c,1.2,0,0,3.6,0
11068,Mercury_405061,a979-cbd2-fb2d-175e,1.2,0,0,3.6,0
11069,Mercury_405061,f2b1-50f6-7596-7020,0,0,0,0,0
11070,Mercury_7085995,4567-015f-debe-b7f4,0,0,0,0,1
11071,Mercury_7085995,f4d3-fd82-31d1-855c,0,0,0,0,1
11072,Mercury_7085995,4bc3-00d6-bc97-8838,0,0,0,0,1
11073,Mercury_7085995,907e-faad-b79a-7c20,1.8,0.6,0,2.4,1
